,0
0.21577602624893188,9.0
0.20966121554374695,11.0
17.684070587158203,3.0
18.30913734436035,8.0
17.806995391845703,4.0
22.660478591918945,11.0
23.511516571044922,3.0
22.008575439453125,3.0
22.71632957458496,10.0
21.618093490600586,18.0
22.5650634765625,8.0
22.856576919555664,28.0
23.24184226989746,18.0
23.718347549438477,22.0
23.0284366607666,11.0
24.037233352661133,41.0
24.365581512451172,25.0
24.369722366333008,49.0
24.461645126342773,14.0
25.495635986328125,52.0
25.45780372619629,17.0
25.97888946533203,11.0
25.51087188720703,42.0
26.24570655822754,21.0
26.1844482421875,10.0
25.28740119934082,45.0
25.95249366760254,54.0
26.327083587646484,26.0
24.58058738708496,31.0
25.539993286132812,32.0
25.40022850036621,26.0
25.868743896484375,30.0
26.002248764038086,29.0
25.214406967163086,15.0
25.117000579833984,11.0
26.18791389465332,21.0
25.928800582885742,29.0
25.656797409057617,39.0
25.270139694213867,35.0
25.807783126831055,27.0
25.080698013305664,24.0
25.26110076904297,20.0
26.314470291137695,31.0
26.23883056640625,29.0
25.4349365234375,30.0
25.507997512817383,65.0
24.953908920288086,44.0
26.59833335876465,31.0
26.54778289794922,32.0
25.551563262939453,50.0
26.25266456604004,37.0
26.785057067871094,43.0
25.9515380859375,47.0
26.37174415588379,58.0
26.500226974487305,34.0
25.78823471069336,36.0
26.205991744995117,31.0
26.630321502685547,42.0
26.65489387512207,43.0
26.877540588378906,58.0
26.413827896118164,37.0
26.91366195678711,40.0
26.3745059967041,50.0
25.690738677978516,62.0
26.94412612915039,69.0
25.66800880432129,76.0
27.19396209716797,57.0
26.494117736816406,65.0
26.507883071899414,64.0
27.113466262817383,76.0
26.589385986328125,39.0
25.969959259033203,90.0
0.19378098845481873,34.0
0.2608622610569,81.0
19.587947845458984,8.0
27.007537841796875,54.0
26.50245475769043,43.0
27.176923751831055,62.0
26.605846405029297,58.0
26.627260208129883,52.0
25.81759262084961,53.0
26.773452758789062,54.0
26.343408584594727,48.0
25.78810691833496,56.0
26.104291915893555,65.0
26.672800064086914,79.0
27.313432693481445,70.0
26.513240814208984,64.0
26.566957473754883,151.0
25.73417854309082,58.0
26.6619930267334,67.0
26.67191505432129,77.0
27.36220932006836,67.0
27.064279556274414,37.0
26.536657333374023,51.0
27.22732162475586,73.0
26.670663833618164,67.0
26.610607147216797,62.0
26.675325393676758,71.0
26.69007682800293,69.0
26.636999130249023,64.0
25.753416061401367,40.0
26.269790649414062,115.0
27.360122680664062,67.0
26.010183334350586,96.0
26.915855407714844,107.0
26.27309226989746,41.0
25.848569869995117,48.0
26.728439331054688,64.0
26.75954246520996,132.0
26.01128387451172,69.0
27.12136459350586,72.0
25.808847427368164,139.0
26.121877670288086,115.0
25.77644920349121,133.0
27.367767333984375,45.0
25.808671951293945,42.0
27.067934036254883,76.0
27.229934692382812,143.0
27.08537483215332,67.0
27.299850463867188,74.0
26.564733505249023,80.0
26.677398681640625,198.0
25.786211013793945,78.0
26.300514221191406,47.0
26.864078521728516,109.0
27.027297973632812,144.0
25.698808670043945,70.0
26.177335739135742,91.0
27.118873596191406,74.0
26.916229248046875,59.0
26.308208465576172,112.0
26.272069931030273,134.0
26.673809051513672,146.0
26.688720703125,92.0
25.799118041992188,96.0
27.092716217041016,80.0
25.827709197998047,90.0
25.770048141479492,83.0
26.974416732788086,88.0
26.49616050720215,85.0
26.265583038330078,110.0
26.736862182617188,102.0
26.361228942871094,88.0
26.18014907836914,104.0
26.659242630004883,107.0
25.76688003540039,91.0
27.366310119628906,31.0
26.645021438598633,58.0
26.296714782714844,34.0
26.105241775512695,52.0
26.715917587280273,72.0
27.101896286010742,74.0
26.900848388671875,70.0
26.289718627929688,59.0
26.262006759643555,66.0
26.673797607421875,69.0
26.84008026123047,85.0
26.032854080200195,80.0
25.462942123413086,82.0
26.08270835876465,29.0
26.530643463134766,76.0
26.66442108154297,68.0
27.084774017333984,120.0
26.028844833374023,56.0
25.7686824798584,82.0
27.08548927307129,96.0
26.20044708251953,91.0
27.18411636352539,29.0
26.759511947631836,92.0
27.068050384521484,91.0
27.230022430419922,23.0
26.38111686706543,62.0
26.648197174072266,103.0
27.068103790283203,119.0
26.541532516479492,96.0
26.67574119567871,52.0
26.61667823791504,102.0
27.367961883544922,53.0
0.29329031705856323,128.0
0.22769980132579803,107.0
0.3149009346961975,128.0
0.2607600688934326,115.0
0.20102831721305847,100.0
0.3253415524959564,120.0
0.2453271597623825,77.0
0.21577602624893188,91.0
0.22132161259651184,96.0
0.2627488076686859,96.0
0.3218739926815033,107.0
0.2133304327726364,122.0
0.2601005434989929,79.0
0.21528178453445435,113.0
0.33206450939178467,117.0
0.20966121554374695,125.0
0.2711195647716522,130.0
0.22097569704055786,130.0
0.19378098845481873,113.0
0.20397663116455078,126.0
0.3069455325603485,119.0
0.24409779906272888,116.0
0.3190368413925171,112.0
0.18468618392944336,95.0
0.22342842817306519,95.0
0.14530453085899353,125.0
0.2682221829891205,117.0
0.25909921526908875,125.0
0.2829646170139313,107.0
0.1514543741941452,98.0
0.2398773431777954,125.0
0.21342656016349792,113.0
0.3133452236652374,117.0
0.23909524083137512,103.0
0.15297845005989075,120.0
4.006931781768799,117.0
3.8670451641082764,126.0
3.8725852966308594,113.0
3.7891626358032227,100.0
3.963498592376709,136.0
3.902240514755249,132.0
3.8827226161956787,81.0
3.9095458984375,117.0
3.896772623062134,133.0
3.8562734127044678,107.0
3.8831775188446045,124.0
3.874262809753418,93.0
3.905855655670166,115.0
3.9387006759643555,121.0
3.968468427658081,127.0
3.895387887954712,112.0
3.9088590145111084,107.0
3.96669340133667,103.0
3.94775652885437,122.0
3.964608907699585,119.0
3.8808419704437256,126.0
3.8366129398345947,110.0
3.863717794418335,101.0
3.838829755783081,122.0
3.932926654815674,106.0
3.8883864879608154,129.0
3.873873233795166,84.0
3.888967514038086,122.0
3.9641592502593994,118.0
3.750509738922119,115.0
15.932296752929688,91.0
15.99488353729248,128.0
14.818625450134277,128.0
14.9861421585083,122.0
14.914849281311035,111.0
15.308948516845703,120.0
15.826107025146484,101.0
15.143475532531738,131.0
14.851836204528809,123.0
15.51400375366211,121.0
14.878087043762207,130.0
14.695476531982422,118.0
15.053106307983398,94.0
15.714461326599121,113.0
14.897562980651855,130.0
15.553997993469238,122.0
15.409246444702148,106.0
15.636589050292969,113.0
15.451421737670898,135.0
15.037748336791992,107.0
15.218497276306152,119.0
15.657108306884766,119.0
14.886648178100586,115.0
16.03042984008789,77.0
15.028950691223145,114.0
15.262816429138184,112.0
14.762550354003906,119.0
14.896265983581543,112.0
15.300363540649414,127.0
15.181680679321289,117.0
14.578988075256348,72.0
15.369823455810547,110.0
15.535247802734375,111.0
15.60949993133545,102.0
14.531625747680664,125.0
15.611043930053711,106.0
23.93167495727539,107.0
23.05685806274414,118.0
23.302021026611328,127.0
23.104164123535156,115.0
23.55430030822754,97.0
23.579931259155273,123.0
23.370882034301758,116.0
23.460386276245117,117.0
23.17747688293457,114.0
23.154476165771484,88.0
24.167144775390625,112.0
22.872970581054688,112.0
23.917638778686523,131.0
23.639175415039062,121.0
24.061222076416016,111.0
23.72718048095703,100.0
23.651155471801758,127.0
23.946741104125977,117.0
22.826274871826172,136.0
23.57352066040039,128.0
23.994169235229492,105.0
23.1795597076416,110.0
23.035919189453125,95.0
23.486406326293945,116.0
23.234895706176758,119.0
22.954952239990234,130.0
23.368879318237305,146.0
23.5947208404541,114.0
23.75077247619629,111.0
22.723939895629883,117.0
23.882322311401367,110.0
25.10924530029297,119.0
25.39493179321289,83.0
24.27256965637207,113.0
24.891828536987305,107.0
24.60953712463379,109.0
24.957548141479492,132.0
25.574237823486328,117.0
24.938045501708984,124.0
24.895954132080078,112.0
24.72874641418457,118.0
24.367416381835938,114.0
24.670042037963867,112.0
24.474796295166016,103.0
25.319303512573242,116.0
24.09535026550293,121.0
25.17763900756836,135.0
24.99895668029785,143.0
25.478235244750977,123.0
25.43535804748535,144.0
25.023090362548828,117.0
25.022809982299805,132.0
25.231952667236328,126.0
25.679094314575195,113.0
24.96494483947754,118.0
25.281095504760742,118.0
24.74103546142578,127.0
24.408781051635742,118.0
24.803865432739258,116.0
24.46535301208496,117.0
24.42228126525879,142.0
25.102840423583984,111.0
24.98060417175293,126.0
24.072404861450195,102.0
25.06360626220703,112.0
26.410411834716797,136.0
26.824283599853516,118.0
25.559886932373047,111.0
26.07099723815918,127.0
25.880922317504883,142.0
26.396743774414062,111.0
26.98394012451172,127.0
26.39148712158203,122.0
26.08844757080078,99.0
25.868938446044922,114.0
25.72028923034668,126.0
26.067520141601562,100.0
