,0
127.75574493408203,206.0
207.81781005859375,207.0
172.34445190429688,207.0
185.657470703125,200.0
205.3013153076172,217.0
183.55984497070312,205.0
183.1616668701172,178.0
206.4622802734375,187.0
202.9460906982422,179.0
216.57537841796875,223.0
197.916259765625,215.0
207.21475219726562,236.0
190.32666015625,196.0
158.1792755126953,134.0
165.82302856445312,156.0
117.3426742553711,110.0
115.03875732421875,99.0
116.23359680175781,59.0
117.83698272705078,122.0
119.31341552734375,122.0
161.04632568359375,137.0
154.54678344726562,135.0
159.7860107421875,178.0
146.96762084960938,133.0
142.28282165527344,144.0
140.98272705078125,139.0
143.77590942382812,140.0
138.87368774414062,163.0
121.66250610351562,150.0
126.29517364501953,126.0
123.76516723632812,97.0
118.0280990600586,135.0
109.46028137207031,97.0
102.87672424316406,90.0
93.0843276977539,101.0
92.08607482910156,50.0
92.74015808105469,94.0
92.16578674316406,112.0
87.25733947753906,90.0
84.71798706054688,120.0
79.12385559082031,51.0
85.42208862304688,39.0
80.00048828125,58.0
82.03524780273438,115.0
84.20008850097656,40.0
90.89682006835938,32.0
92.02796936035156,54.0
87.63700103759766,124.0
88.75131225585938,134.0
91.11876678466797,122.0
98.54804992675781,113.0
85.80949401855469,141.0
108.56230163574219,151.0
100.92543029785156,112.0
117.20953369140625,121.0
109.46896362304688,124.0
121.22093963623047,120.0
121.5885009765625,106.0
123.57662963867188,68.0
124.08795166015625,116.0
124.18134307861328,134.0
127.31532287597656,145.0
134.64968872070312,142.0
127.35031127929688,133.0
124.22047424316406,108.0
129.69796752929688,142.0
131.22653198242188,120.0
130.7723388671875,77.0
128.40670776367188,145.0
128.5017547607422,143.0
131.465087890625,88.0
131.5632781982422,114.0
135.69078063964844,138.0
115.32183837890625,58.0
114.40252685546875,15.0
112.4760971069336,14.0
103.11630249023438,29.0
110.01095581054688,11.0
103.64857482910156,73.0
68.07624816894531,90.0
70.08644104003906,51.0
56.163787841796875,198.0
64.1126937866211,33.0
38.581825256347656,101.0
26.020082473754883,17.0
22.10675811767578,18.0
23.553001403808594,21.0
23.9161319732666,29.0
25.591575622558594,30.0
24.319252014160156,18.0
25.717269897460938,25.0
25.568492889404297,31.0
25.37100601196289,31.0
25.309885025024414,32.0
25.275402069091797,26.0
24.354381561279297,26.0
25.545703887939453,25.0
20.028350830078125,22.0
20.875545501708984,22.0
22.39093780517578,28.0
21.058866500854492,26.0
20.031450271606445,19.0
22.322471618652344,19.0
20.014995574951172,28.0
19.95398712158203,20.0
20.964359283447266,27.0
19.856870651245117,17.0
21.19839859008789,25.0
19.870418548583984,29.0
20.978559494018555,23.0
18.202831268310547,16.0
18.346118927001953,22.0
19.664344787597656,20.0
20.339481353759766,15.0
19.896953582763672,20.0
18.749391555786133,31.0
17.18500518798828,22.0
18.053958892822266,21.0
18.131269454956055,14.0
15.800806999206543,23.0
14.84530258178711,16.0
14.22779655456543,13.0
17.47418975830078,15.0
16.752307891845703,24.0
17.267574310302734,23.0
18.068721771240234,18.0
18.603851318359375,24.0
19.892333984375,20.0
20.326387405395508,26.0
20.83647918701172,29.0
20.691604614257812,20.0
19.019784927368164,28.0
19.710643768310547,18.0
19.52713394165039,25.0
20.383563995361328,22.0
19.316680908203125,20.0
17.816661834716797,22.0
19.295047760009766,21.0
18.073970794677734,22.0
18.200088500976562,17.0
17.127225875854492,18.0
16.90453338623047,18.0
14.885417938232422,16.0
15.743825912475586,21.0
15.569631576538086,19.0
16.22496795654297,17.0
16.187955856323242,18.0
16.843334197998047,14.0
15.48918342590332,19.0
15.708341598510742,18.0
15.34116268157959,16.0
16.012441635131836,19.0
15.476336479187012,16.0
14.572677612304688,15.0
14.328630447387695,17.0
13.353921890258789,17.0
14.273194313049316,15.0
13.279287338256836,18.0
13.379150390625,17.0
13.756010055541992,17.0
14.518488883972168,13.0
13.322347640991211,14.0
14.008011817932129,15.0
14.605195045471191,22.0
15.645540237426758,18.0
15.298587799072266,17.0
15.04641342163086,16.0
15.929245948791504,18.0
13.570055961608887,14.0
14.779449462890625,14.0
15.726360321044922,18.0
13.67768669128418,17.0
15.95751953125,15.0
115.78417205810547,124.0
115.93690490722656,83.0
114.87142181396484,125.0
100.93585205078125,82.0
72.99425506591797,62.0
244.97286987304688,330.0
274.5765380859375,320.0
241.40745544433594,282.0
278.5647277832031,199.0
212.59689331054688,241.0
239.36151123046875,225.0
221.60977172851562,188.0
230.92236328125,184.0
218.73199462890625,161.0
222.1828155517578,184.0
217.35345458984375,182.0
211.5760498046875,214.0
230.40261840820312,266.0
198.60174560546875,340.0
219.3101806640625,189.0
222.62367248535156,172.0
197.28323364257812,193.0
213.60519409179688,245.0
220.2397003173828,201.0
210.06924438476562,230.0
222.06239318847656,202.0
225.22181701660156,356.0
228.0614471435547,153.0
233.69497680664062,173.0
218.31961059570312,253.0
220.27908325195312,186.0
230.8031005859375,226.0
228.43093872070312,237.0
245.4573974609375,218.0
238.832763671875,219.0
234.3226318359375,218.0
234.3192138671875,258.0
235.96090698242188,205.0
242.4089813232422,242.0
251.8958740234375,269.0
244.97134399414062,272.0
227.98385620117188,233.0
231.546630859375,241.0
237.32809448242188,279.0
237.7814178466797,312.0
242.69955444335938,233.0
244.70851135253906,201.0
257.82177734375,239.0
245.95455932617188,262.0
243.69064331054688,296.0
244.6239013671875,261.0
232.18409729003906,157.0
242.21975708007812,249.0
226.63455200195312,233.0
225.2294921875,295.0
220.33233642578125,244.0
210.6678009033203,165.0
192.81082153320312,283.0
236.5646209716797,279.0
223.18853759765625,35.0
225.2362060546875,297.0
203.364501953125,292.0
216.41552734375,93.0
204.30775451660156,329.0
208.08538818359375,314.0
201.04049682617188,251.0
199.73472595214844,152.0
199.3741455078125,281.0
194.40933227539062,305.0
168.39418029785156,58.0
156.0045166015625,307.0
97.93158721923828,34.0
102.71427917480469,23.0
82.54059600830078,66.0
78.50192260742188,12.0
42.83746337890625,81.0
18.953998565673828,6.0
23.48267936706543,43.0
22.500930786132812,47.0
17.816329956054688,17.0
13.585683822631836,3.0
12.465984344482422,10.0
12.857343673706055,10.0
12.377974510192871,9.0
12.42979621887207,11.0
12.440385818481445,15.0
15.303108215332031,17.0
17.817800521850586,15.0
17.633358001708984,15.0
17.554277420043945,11.0
15.602374076843262,11.0
17.749412536621094,13.0
19.109468460083008,11.0
21.954010009765625,18.0
27.09259796142578,23.0
26.94468879699707,12.0
29.619144439697266,25.0
30.895709991455078,26.0
35.90315246582031,68.0
32.7491455078125,18.0
29.442405700683594,23.0
34.56904220581055,35.0
38.26863098144531,15.0
27.69232177734375,39.0
26.497180938720703,19.0
29.33252716064453,18.0
34.4465446472168,20.0
35.08013153076172,17.0
37.57847595214844,35.0
40.389976501464844,20.0
25.413963317871094,17.0
28.302284240722656,47.0
24.18857192993164,10.0
20.839263916015625,86.0
20.964962005615234,328.0
21.8118896484375,18.0
21.659561157226562,20.0
35.170188903808594,15.0
23.498428344726562,20.0
29.879215240478516,33.0
28.082393646240234,20.0
25.466590881347656,24.0
22.384273529052734,28.0
23.47966766357422,15.0
29.04755401611328,48.0
30.31307601928711,16.0
25.298696517944336,25.0
25.78266143798828,12.0
27.782026290893555,18.0
17.554710388183594,71.0
16.766590118408203,26.0
18.829444885253906,24.0
20.596675872802734,19.0
16.486356735229492,35.0
19.60968780517578,24.0
23.441272735595703,34.0
21.06460952758789,28.0
15.050910949707031,6.0
20.378520965576172,19.0
15.701108932495117,12.0
17.31212615966797,15.0
11.512151718139648,25.0
15.464685440063477,25.0
17.30335235595703,6.0
24.793621063232422,18.0
30.13412094116211,20.0
36.38804244995117,19.0
54.380123138427734,66.0
57.784934997558594,50.0
63.065162658691406,82.0
67.92369842529297,70.0
64.46278381347656,83.0
76.71113586425781,82.0
82.34416198730469,95.0
97.00439453125,82.0
71.41543579101562,73.0
63.876686096191406,65.0
70.9438247680664,32.0
66.7635498046875,53.0
71.15695190429688,110.0
69.5491943359375,37.0
72.28099060058594,72.0
71.54033660888672,85.0
51.58305358886719,84.0
32.76183319091797,18.0
25.719045639038086,22.0
19.333803176879883,20.0
18.50627899169922,14.0
19.315547943115234,20.0
22.217491149902344,15.0
19.360267639160156,11.0
21.147428512573242,29.0
22.88970184326172,21.0
23.910747528076172,27.0
23.288162231445312,31.0
24.476417541503906,29.0
24.762893676757812,31.0
25.493370056152344,33.0
27.945770263671875,33.0
27.19753646850586,31.0
26.557714462280273,32.0
25.635292053222656,31.0
27.422758102416992,35.0
35.40532684326172,46.0
41.02399826049805,35.0
36.989723205566406,58.0
37.88261413574219,43.0
40.89311981201172,61.0
42.04389190673828,70.0
40.46089172363281,30.0
125.00479125976562,122.0
147.6166534423828,109.0
140.415771484375,87.0
131.93685913085938,125.0
130.29966735839844,132.0
137.74267578125,134.0
130.27963256835938,186.0
136.06991577148438,110.0
137.515869140625,186.0
139.3187255859375,259.0
135.66268920898438,121.0
135.07591247558594,134.0
135.74951171875,112.0
143.21835327148438,222.0
138.5523681640625,148.0
140.55532836914062,159.0
138.51123046875,148.0
140.80105590820312,111.0
149.27932739257812,115.0
146.89678955078125,130.0
145.918212890625,137.0
145.79763793945312,131.0
151.3123779296875,168.0
151.82044982910156,223.0
150.2154083251953,127.0
142.0165252685547,180.0
152.69781494140625,141.0
158.46051025390625,142.0
162.86370849609375,110.0
161.7759246826172,128.0
154.26080322265625,129.0
136.77529907226562,116.0
113.65203094482422,198.0
109.7917709350586,102.0
108.46192932128906,81.0
116.99652099609375,109.0
120.64695739746094,122.0
118.07496643066406,111.0
116.73963165283203,104.0
116.6463851928711,101.0
123.56242370605469,125.0
117.98089599609375,107.0
118.91062927246094,104.0
121.32466888427734,122.0
122.40711212158203,101.0
122.14761352539062,79.0
121.94620513916016,52.0
125.23483276367188,140.0
118.98368072509766,112.0
122.24884796142578,148.0
127.02751159667969,133.0
121.42282104492188,119.0
118.07124328613281,87.0
112.76446533203125,170.0
117.08826446533203,113.0
114.83741760253906,142.0
116.69309997558594,120.0
119.04464721679688,112.0
124.2325439453125,111.0
129.63316345214844,110.0
124.40666198730469,104.0
133.25843811035156,105.0
130.34783935546875,142.0
127.69802856445312,134.0
134.05067443847656,119.0
138.57275390625,125.0
134.09307861328125,107.0
132.14450073242188,142.0
132.42091369628906,116.0
133.38433837890625,84.0
137.43138122558594,140.0
139.5742950439453,186.0
137.17294311523438,166.0
140.03732299804688,99.0
152.16360473632812,128.0
163.5796356201172,149.0
166.59214782714844,163.0
162.89602661132812,104.0
164.5823974609375,109.0
163.4124755859375,145.0
168.21595764160156,195.0
147.8294219970703,188.0
170.30047607421875,197.0
172.18325805664062,195.0
175.14959716796875,179.0
175.00250244140625,165.0
167.67112731933594,121.0
173.7579345703125,97.0
186.6474151611328,180.0
197.92965698242188,181.0
186.13189697265625,179.0
195.53395080566406,226.0
185.33294677734375,194.0
195.76828002929688,240.0
192.900634765625,134.0
189.05465698242188,139.0
183.9842529296875,217.0
189.08749389648438,208.0
177.97340393066406,215.0
181.56939697265625,210.0
186.1696014404297,181.0
181.60592651367188,177.0
177.52593994140625,156.0
174.7675018310547,127.0
174.93649291992188,203.0
166.90005493164062,162.0
170.19113159179688,224.0
173.380126953125,127.0
176.80606079101562,131.0
181.29379272460938,216.0
173.95217895507812,178.0
181.24839782714844,153.0
169.25714111328125,166.0
186.27383422851562,172.0
200.1268310546875,201.0
191.85687255859375,203.0
182.75942993164062,240.0
180.86141967773438,255.0
171.27053833007812,173.0
154.98114013671875,137.0
41.415557861328125,47.0
55.064849853515625,68.0
54.54833984375,69.0
67.30795288085938,64.0
67.26360321044922,74.0
73.21194458007812,49.0
71.45214080810547,63.0
80.96345520019531,102.0
80.86589813232422,81.0
79.62237548828125,72.0
73.18717193603516,82.0
75.18936920166016,73.0
81.74331665039062,89.0
82.92568969726562,96.0
80.4864273071289,98.0
82.70652770996094,92.0
78.26747131347656,70.0
80.46234893798828,41.0
78.54487609863281,104.0
79.39334106445312,103.0
82.26136779785156,71.0
62.255653381347656,51.0
57.044898986816406,81.0
65.51921081542969,53.0
59.816734313964844,58.0
61.74147033691406,53.0
56.79204559326172,68.0
55.219085693359375,47.0
58.78227996826172,54.0
57.66204833984375,62.0
57.89876937866211,48.0
55.73616409301758,51.0
59.894439697265625,43.0
59.155738830566406,52.0
60.581905364990234,46.0
57.08100509643555,59.0
57.05481719970703,46.0
58.79472351074219,55.0
47.88313674926758,46.0
49.03929138183594,36.0
41.08484649658203,51.0
45.23871612548828,31.0
43.60776901245117,41.0
45.781925201416016,44.0
45.568336486816406,52.0
46.64019775390625,55.0
43.51106262207031,24.0
44.49238586425781,32.0
44.27165985107422,63.0
43.238380432128906,23.0
37.92927551269531,35.0
39.99968719482422,82.0
39.2305908203125,57.0
38.238189697265625,26.0
38.613128662109375,72.0
38.46023941040039,52.0
41.237308502197266,21.0
43.312591552734375,41.0
45.8985481262207,27.0
39.457786560058594,36.0
39.65045928955078,63.0
40.6922607421875,64.0
40.13220977783203,36.0
40.785682678222656,60.0
39.059818267822266,27.0
36.26166915893555,31.0
39.01716995239258,66.0
43.528533935546875,58.0
44.27320098876953,51.0
43.287994384765625,50.0
43.45648956298828,54.0
48.41524887084961,56.0
50.52337646484375,36.0
48.89118194580078,37.0
51.218502044677734,47.0
54.874786376953125,54.0
52.9891242980957,51.0
51.646846771240234,40.0
44.83852005004883,79.0
51.325950622558594,44.0
62.48780059814453,56.0
61.78267288208008,77.0
61.52355194091797,36.0
61.849517822265625,28.0
67.72579956054688,49.0
58.95854949951172,44.0
61.210655212402344,44.0
57.25417709350586,60.0
54.431732177734375,81.0
68.00291442871094,57.0
64.47098541259766,73.0
68.14109802246094,142.0
67.21772003173828,73.0
67.32931518554688,67.0
59.62049865722656,87.0
66.76322174072266,81.0
77.12289428710938,51.0
76.14030456542969,88.0
77.09374237060547,60.0
76.32473754882812,40.0
