,0
3.9818644523620605,112.0
4.39428186416626,121.0
4.1507110595703125,124.0
124.67456817626953,120.0
127.57980346679688,106.0
130.42929077148438,68.0
129.31175231933594,116.0
131.22869873046875,134.0
132.03839111328125,145.0
133.21661376953125,142.0
133.5103302001953,133.0
133.66482543945312,108.0
133.0120086669922,142.0
138.06785583496094,120.0
139.55934143066406,77.0
139.09315490722656,145.0
139.82757568359375,143.0
140.31509399414062,88.0
137.8068084716797,114.0
137.3986358642578,138.0
141.48269653320312,58.0
140.5498809814453,15.0
141.15333557128906,14.0
143.561279296875,29.0
141.47457885742188,11.0
143.66038513183594,73.0
71.30735778808594,90.0
72.24740600585938,51.0
73.0069808959961,198.0
70.17003631591797,33.0
32.0886344909668,101.0
21.974000930786133,17.0
26.241138458251953,18.0
25.413040161132812,21.0
26.81900978088379,29.0
26.110004425048828,30.0
26.64738655090332,18.0
27.22675895690918,25.0
29.21909523010254,31.0
28.99200439453125,31.0
29.43248748779297,32.0
29.384929656982422,26.0
29.174095153808594,26.0
29.510149002075195,25.0
28.78999137878418,22.0
28.383926391601562,22.0
27.920955657958984,28.0
28.659820556640625,26.0
28.623510360717773,19.0
22.8431453704834,19.0
20.605022430419922,28.0
20.88843536376953,20.0
21.43735122680664,27.0
23.477405548095703,17.0
23.337182998657227,25.0
24.304044723510742,29.0
22.661691665649414,23.0
22.08620834350586,16.0
21.44143295288086,22.0
20.642454147338867,20.0
21.38998031616211,15.0
21.90900421142578,20.0
20.350791931152344,31.0
20.525863647460938,22.0
20.37653160095215,21.0
20.221940994262695,14.0
21.077762603759766,23.0
20.861759185791016,16.0
21.534303665161133,13.0
16.891454696655273,15.0
15.154820442199707,24.0
15.449934005737305,23.0
18.292909622192383,18.0
18.733722686767578,24.0
20.984886169433594,20.0
22.181949615478516,26.0
22.189542770385742,29.0
22.579788208007812,20.0
22.036972045898438,28.0
21.590953826904297,18.0
21.7405948638916,25.0
22.060409545898438,22.0
18.663326263427734,20.0
19.73529815673828,22.0
19.213518142700195,21.0
19.469331741333008,22.0
19.879283905029297,17.0
19.152721405029297,18.0
18.251522064208984,18.0
18.286712646484375,16.0
17.867128372192383,21.0
17.242469787597656,19.0
16.726062774658203,17.0
17.725435256958008,18.0
17.68682861328125,14.0
16.623394012451172,19.0
17.145160675048828,18.0
17.346298217773438,16.0
17.666820526123047,19.0
16.993206024169922,16.0
17.906021118164062,15.0
15.222496032714844,17.0
15.468879699707031,17.0
15.719247817993164,15.0
15.272321701049805,18.0
15.389362335205078,17.0
14.94996166229248,17.0
14.928760528564453,13.0
14.644323348999023,14.0
14.971664428710938,15.0
15.311443328857422,22.0
15.901098251342773,18.0
15.703327178955078,17.0
16.293872833251953,16.0
15.752422332763672,18.0
15.940914154052734,14.0
16.76093864440918,14.0
15.425945281982422,18.0
15.162979125976562,17.0
15.38868236541748,15.0
5.071425914764404,22.0
5.435298919677734,33.0
5.650073051452637,19.0
5.427846908569336,17.0
5.888091564178467,38.0
5.429782867431641,42.0
5.181752681732178,33.0
4.930757999420166,23.0
5.025849342346191,23.0
4.909992218017578,23.0
5.328594207763672,34.0
5.391873836517334,26.0
3.9818644523620605,27.0
4.9538187980651855,50.0
4.913615703582764,27.0
4.723935127258301,33.0
4.39428186416626,27.0
4.940878391265869,53.0
4.934404373168945,27.0
4.1507110595703125,33.0
4.384411811828613,33.0
4.9705939292907715,25.0
4.983224391937256,30.0
4.522640705108643,26.0
4.4605231285095215,26.0
4.42398738861084,25.0
4.69213342666626,29.0
4.189634799957275,44.0
24.77099609375,38.0
23.83822250366211,37.0
24.13134765625,30.0
24.9547119140625,29.0
25.19279670715332,24.0
25.713621139526367,36.0
24.1328182220459,27.0
28.977527618408203,29.0
28.481901168823242,20.0
28.438936233520508,12.0
10.610628128051758,7.0
6.973650932312012,13.0
7.273679256439209,19.0
6.796658515930176,8.0
7.059473991394043,4.0
6.6761088371276855,15.0
6.49409294128418,8.0
6.388509750366211,12.0
6.7380595207214355,10.0
6.618434429168701,12.0
6.317697048187256,13.0
6.577815055847168,8.0
7.329439163208008,13.0
6.678388595581055,8.0
6.369417190551758,11.0
6.611905097961426,6.0
6.188626289367676,60.0
6.669650554656982,10.0
6.466574668884277,6.0
6.833837509155273,8.0
6.845871925354004,3.0
6.825164318084717,9.0
8.927679061889648,15.0
7.4640913009643555,3.0
7.973411560058594,4.0
7.829914093017578,7.0
7.383991718292236,6.0
7.543458938598633,4.0
7.462940216064453,5.0
7.17531681060791,12.0
7.515499114990234,10.0
7.513055801391602,31.0
7.025603294372559,4.0
7.39089298248291,9.0
7.6626691818237305,6.0
7.435650825500488,3.0
7.012032508850098,4.0
7.1389007568359375,9.0
7.500761985778809,5.0
7.162413597106934,10.0
7.430914878845215,8.0
7.2846832275390625,13.0
7.0664591789245605,7.0
7.5169830322265625,8.0
7.5964813232421875,4.0
7.636523246765137,8.0
7.72808837890625,16.0
7.439062118530273,3.0
7.457409858703613,26.0
8.081947326660156,8.0
10.68427848815918,32.0
11.987154006958008,126.0
16.42289161682129,7.0
13.462215423583984,7.0
10.523641586303711,7.0
3.9818644523620605,102.0
4.39428186416626,42.0
4.1507110595703125,59.0
55.57576370239258,54.0
56.24260330200195,46.0
59.13090515136719,59.0
59.67507553100586,54.0
55.49842834472656,64.0
55.023582458496094,54.0
54.61470031738281,51.0
55.98746871948242,63.0
56.49738693237305,49.0
57.08163070678711,52.0
68.75105285644531,62.0
68.14702606201172,88.0
69.599365234375,49.0
70.89608001708984,107.0
69.62545776367188,67.0
69.36398315429688,50.0
73.27997589111328,47.0
74.85099792480469,78.0
74.24003601074219,71.0
74.18578338623047,60.0
75.23602294921875,64.0
64.03933715820312,52.0
63.338844299316406,98.0
50.155765533447266,30.0
50.05155944824219,39.0
49.96119689941406,29.0
49.73249435424805,12.0
49.054779052734375,41.0
17.45808982849121,17.0
15.252508163452148,8.0
15.16158676147461,14.0
13.128545761108398,10.0
12.153661727905273,21.0
14.737821578979492,6.0
14.482234001159668,18.0
14.266080856323242,19.0
15.098657608032227,8.0
14.122536659240723,12.0
14.029865264892578,20.0
13.759641647338867,15.0
14.391149520874023,19.0
13.879912376403809,16.0
13.717123031616211,19.0
13.725812911987305,26.0
12.693394660949707,23.0
12.932153701782227,16.0
12.883773803710938,10.0
13.097883224487305,21.0
13.141829490661621,9.0
12.554509162902832,12.0
10.912736892700195,17.0
11.143327713012695,12.0
11.70008659362793,11.0
11.570174217224121,12.0
11.593344688415527,13.0
12.46928596496582,5.0
12.972612380981445,11.0
12.20914077758789,3.0
12.357952117919922,16.0
12.212787628173828,3.0
11.760438919067383,9.0
9.69698429107666,5.0
9.566488265991211,10.0
11.829368591308594,11.0
11.098898887634277,9.0
11.604965209960938,6.0
11.352181434631348,8.0
11.03736400604248,19.0
9.81966781616211,15.0
10.656268119812012,14.0
10.539501190185547,7.0
11.199893951416016,7.0
10.20211124420166,8.0
9.566194534301758,7.0
10.049159049987793,11.0
9.877878189086914,9.0
9.290207862854004,8.0
7.899312973022461,5.0
7.851455211639404,6.0
8.251729011535645,8.0
7.339332103729248,14.0
7.000431537628174,6.0
7.257243633270264,10.0
7.1508564949035645,9.0
6.326111793518066,8.0
6.088371276855469,6.0
8.176010131835938,11.0
7.31007719039917,12.0
7.758418083190918,11.0
8.229829788208008,10.0
7.90226936340332,18.0
8.110695838928223,20.0
8.691162109375,12.0
9.430259704589844,8.0
8.344066619873047,10.0
8.860724449157715,7.0
8.53642749786377,16.0
8.701637268066406,14.0
8.159783363342285,7.0
8.375782012939453,12.0
8.405089378356934,8.0
7.981865882873535,14.0
9.615337371826172,8.0
9.72353744506836,12.0
9.789583206176758,13.0
10.32132339477539,8.0
10.49398422241211,21.0
11.386669158935547,7.0
13.896936416625977,12.0
14.416635513305664,13.0
4.9538187980651855,51.0
4.940878391265869,74.0
4.9705939292907715,54.0
68.1536865234375,62.0
70.70549011230469,83.0
79.96333312988281,98.0
79.85511016845703,58.0
88.5667724609375,109.0
89.50530242919922,61.0
89.25416564941406,67.0
88.81765747070312,95.0
90.8801498413086,57.0
93.00173950195312,113.0
92.67062377929688,88.0
93.33716583251953,105.0
93.10936737060547,105.0
93.95429992675781,58.0
95.50424194335938,123.0
97.58882904052734,55.0
103.2052993774414,136.0
103.95792388916016,64.0
105.62663269042969,81.0
106.5563735961914,119.0
107.02197265625,144.0
112.81595611572266,82.0
112.36751556396484,153.0
117.99214935302734,166.0
118.48422241210938,72.0
119.50436401367188,69.0
119.75181579589844,79.0
120.34915161132812,159.0
115.72700500488281,141.0
133.0736846923828,105.0
134.4788055419922,179.0
125.4101333618164,117.0
124.41678619384766,92.0
119.18081665039062,102.0
118.2032470703125,106.0
119.63155364990234,80.0
118.98540496826172,140.0
118.78878021240234,131.0
99.85942077636719,101.0
98.47565460205078,95.0
94.7522201538086,95.0
95.91992950439453,101.0
96.23925018310547,88.0
98.40310668945312,65.0
98.13524627685547,76.0
84.82227325439453,67.0
86.45870971679688,76.0
72.01580810546875,75.0
71.03120422363281,56.0
71.79147338867188,80.0
72.7646255493164,67.0
65.87023162841797,58.0
64.69136810302734,55.0
63.78097915649414,69.0
64.2775650024414,68.0
63.9636116027832,52.0
63.109474182128906,39.0
62.717811584472656,52.0
61.59983444213867,63.0
62.186031341552734,55.0
60.85459899902344,45.0
60.42926788330078,44.0
62.118473052978516,53.0
50.89653778076172,58.0
50.85596466064453,67.0
49.92984390258789,33.0
48.766048431396484,56.0
53.49615478515625,63.0
53.011192321777344,39.0
53.18976974487305,108.0
51.45321273803711,62.0
53.477622985839844,54.0
48.236328125,18.0
45.93012619018555,66.0
45.59132385253906,34.0
25.09271240234375,65.0
24.697673797607422,19.0
23.038318634033203,10.0
22.918399810791016,72.0
21.605701446533203,17.0
16.14049530029297,33.0
14.829591751098633,22.0
14.798205375671387,19.0
14.567407608032227,18.0
12.034631729125977,10.0
12.187145233154297,23.0
19.498573303222656,39.0
19.887487411499023,13.0
14.790861129760742,37.0
14.500561714172363,21.0
20.495574951171875,28.0
20.843870162963867,18.0
20.77269744873047,15.0
24.18144989013672,23.0
23.328022003173828,28.0
24.331832885742188,26.0
24.26752471923828,15.0
25.56604766845703,13.0
26.39400291442871,22.0
27.31067657470703,29.0
27.260662078857422,20.0
28.1942138671875,24.0
27.565336227416992,28.0
27.11951446533203,38.0
28.440820693969727,33.0
24.27737808227539,32.0
24.62006187438965,30.0
23.933103561401367,27.0
29.19382095336914,26.0
32.78388214111328,20.0
34.98217010498047,43.0
33.704978942871094,30.0
34.504913330078125,62.0
35.530174255371094,23.0
3.9818644523620605,100.0
4.39428186416626,107.0
4.1507110595703125,141.0
126.80982971191406,145.0
127.66618347167969,141.0
136.7163848876953,130.0
134.27500915527344,151.0
135.08993530273438,157.0
135.6708984375,80.0
134.37730407714844,149.0
136.16073608398438,133.0
136.52935791015625,225.0
137.12840270996094,147.0
136.48800659179688,155.0
146.0154266357422,123.0
146.4908447265625,153.0
145.437255859375,139.0
144.69830322265625,204.0
150.97569274902344,203.0
153.18458557128906,121.0
172.878173828125,176.0
173.41798400878906,193.0
173.09901428222656,175.0
173.4803009033203,272.0
173.7194061279297,125.0
175.26434326171875,188.0
163.7398223876953,181.0
163.33953857421875,163.0
164.3680877685547,125.0
163.9317626953125,172.0
182.08999633789062,171.0
167.4967041015625,170.0
178.64389038085938,193.0
181.85980224609375,147.0
176.85572814941406,164.0
181.6429443359375,161.0
181.25039672851562,92.0
180.9608154296875,103.0
177.78579711914062,189.0
177.8935546875,133.0
177.94557189941406,174.0
179.51284790039062,233.0
179.8054656982422,113.0
178.90078735351562,205.0
178.97088623046875,176.0
178.16563415527344,80.0
179.21566772460938,122.0
177.83212280273438,235.0
179.08282470703125,223.0
166.68246459960938,24.0
167.96426391601562,195.0
169.2136688232422,358.0
169.53079223632812,133.0
115.69766235351562,152.0
116.12275695800781,97.0
115.49029541015625,161.0
112.86626434326172,190.0
109.16175079345703,49.0
110.1947021484375,27.0
110.36451721191406,6.0
110.13379669189453,103.0
108.97586822509766,52.0
112.10749816894531,81.0
109.09788513183594,123.0
97.83881378173828,12.0
93.20292663574219,21.0
51.018028259277344,64.0
48.53746032714844,50.0
48.38890075683594,30.0
40.65110778808594,44.0
37.23649597167969,68.0
35.693668365478516,73.0
49.620567321777344,49.0
49.830047607421875,48.0
35.357933044433594,54.0
31.508527755737305,29.0
30.47966766357422,50.0
30.806652069091797,31.0
22.29426383972168,27.0
24.293434143066406,12.0
23.941144943237305,42.0
23.953420639038086,34.0
26.046287536621094,8.0
26.388736724853516,23.0
27.70563316345215,32.0
27.15185546875,31.0
29.298755645751953,13.0
22.961795806884766,22.0
25.259248733520508,16.0
26.17940902709961,24.0
29.946475982666016,25.0
30.00439453125,38.0
29.606521606445312,50.0
33.0247688293457,31.0
44.19257354736328,32.0
43.60675811767578,51.0
43.15757751464844,39.0
45.126617431640625,47.0
44.219356536865234,20.0
46.45431900024414,48.0
47.813594818115234,76.0
49.30957794189453,65.0
50.3071403503418,44.0
50.75775146484375,101.0
50.204872131347656,83.0
62.00785446166992,60.0
64.13556671142578,62.0
64.6533432006836,63.0
94.65592956542969,142.0
95.4913558959961,147.0
95.66907501220703,78.0
96.13795471191406,63.0
94.9989242553711,83.0
91.21585845947266,159.0
88.54166412353516,131.0
89.70120239257812,130.0
90.89738464355469,90.0
101.07987213134766,113.0
104.81190490722656,144.0
102.26860809326172,126.0
5.422824859619141,382.0
4.9538187980651855,212.0
4.522640705108643,374.0
196.8997039794922,344.0
196.96771240234375,444.0
250.05348205566406,321.0
247.10678100585938,290.0
257.8166198730469,411.0
257.1038513183594,428.0
261.5799255371094,457.0
258.7113037109375,386.0
261.408203125,299.0
267.5830993652344,340.0
262.5279846191406,386.0
264.9839782714844,371.0
262.588134765625,283.0
258.1345520019531,319.0
263.0597839355469,282.0
264.58917236328125,338.0
260.6815185546875,224.0
264.6999206542969,314.0
263.0700378417969,225.0
261.7633056640625,225.0
262.27276611328125,323.0
265.83251953125,257.0
265.3119201660156,273.0
266.64569091796875,254.0
268.7864074707031,333.0
267.7913818359375,272.0
263.72454833984375,139.0
261.6416320800781,289.0
258.2646789550781,368.0
256.0766296386719,282.0
264.8243103027344,353.0
259.3285827636719,490.0
257.5574951171875,333.0
259.3194580078125,325.0
257.4711608886719,319.0
255.50030517578125,248.0
262.41937255859375,269.0
256.8689270019531,315.0
256.69439697265625,205.0
259.2177429199219,199.0
258.2738037109375,247.0
260.87481689453125,333.0
259.1226806640625,332.0
263.7731018066406,303.0
261.17938232421875,340.0
263.47259521484375,305.0
262.2546081542969,261.0
263.3775634765625,298.0
260.8475646972656,328.0
261.4078369140625,330.0
265.2666320800781,270.0
262.2718811035156,334.0
256.96221923828125,267.0
261.2721252441406,332.0
260.79266357421875,297.0
254.93699645996094,290.0
252.05859375,283.0
251.30245971679688,223.0
249.8946533203125,195.0
251.2594757080078,212.0
4.319202423095703,136.0
4.855226039886475,137.0
4.384411811828613,108.0
123.65251159667969,113.0
123.72110748291016,144.0
117.44005584716797,116.0
116.81925964355469,116.0
119.74465942382812,169.0
119.55258178710938,106.0
119.10202026367188,120.0
119.97982025146484,119.0
121.02758026123047,111.0
120.84437561035156,112.0
119.57952880859375,108.0
119.84294128417969,95.0
118.82481384277344,112.0
120.2890396118164,128.0
120.7155990600586,107.0
117.7650375366211,127.0
117.81804656982422,151.0
116.89405822753906,119.0
115.92107391357422,114.0
117.67051696777344,124.0
116.75927734375,109.0
117.2592544555664,95.0
118.12715148925781,96.0
126.77582550048828,108.0
128.0391845703125,127.0
127.85379791259766,135.0
128.2950439453125,128.0
127.8252944946289,121.0
122.93759155273438,110.0
127.3618392944336,157.0
126.83377075195312,129.0
126.05184936523438,119.0
118.84590911865234,129.0
118.43980407714844,130.0
119.54129791259766,120.0
124.38055419921875,101.0
124.55342102050781,92.0
124.88094329833984,122.0
123.5838623046875,93.0
124.74613189697266,103.0
122.63755798339844,115.0
124.39155578613281,87.0
124.398193359375,94.0
123.69651794433594,140.0
122.15962982177734,140.0
117.1383056640625,128.0
119.09860229492188,157.0
119.263427734375,124.0
120.05965423583984,143.0
120.10791015625,132.0
118.30082702636719,138.0
118.25048065185547,117.0
118.6421890258789,101.0
126.04501342773438,109.0
125.55400085449219,169.0
124.97163391113281,94.0
126.49986267089844,108.0
127.03086853027344,121.0
126.2503890991211,127.0
126.36578369140625,103.0
127.8998794555664,94.0
124.78425598144531,113.0
125.06185913085938,111.0
128.46047973632812,131.0
